voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
84,114.10778336909951,1.814086421780871,73.82543912412604,0.7418633056827911,2.28215566738199,-0.24089712833066307,2.214947677367606,-0.5497647466758693
85,55.93878397596092,0.3955915507246651,426.50470863213275,13.167434185665396,1.1187756795192183,0.9227687693203146,0.43112481828028915,1.0323712569354477
87,1775.193334288628,2.951761878547932,0.2020080563889948,0.006057323747343528,35.50386668577256,-0.9820361806948442,6.699320914414682,-34.866081639995
89,110.93788723917228,1.453653149584101,85.87031304012801,1.6523943154002398,2.2187577447834457,0.11687544429925542,2.203551667369423,0.2593182972139792
90,594.6702924994321,0.32057753435818515,3.639320157142026,0.05722970544703578,11.893405849988643,0.9490535867890453,3.7477873041273697,11.287479481069534
91,106.13320473910676,1.0654397547588488,98.79069596523793,2.2057443472964833,2.1226640947821354,0.484119472305077,1.8573351299831933,1.0276230214468614
94,328.6172370395412,3.1108793979384948,5.565083627058188,0.24488398582333362,6.5723447407908235,-0.9995283850384238,0.20182637015384952,-6.56924512467843
95,221.84699578663833,0.14012529694301776,29.26815877300154,0.80561474577725,4.436939915732767,0.990198504114138,0.6196949062067446,4.393451267402895
98,77.10418544774875,1.6618928725698443,149.4187691815287,5.222938171928984,1.542083708954975,-0.09097060270503603,1.5356895796246153,-0.14028428442525143
101,4455.541543007206,0.6253335850528975,0.06667460708975557,0.001900326700203616,89.11083086014412,0.8107678946825168,52.16260794744542,72.2482007298889
102,1587.1979759071946,0.5644876994988699,0.5121568952529432,0.015187436947624377,31.743959518143892,0.8448627833703124,16.982480682271547,26.81928999369357
103,186.02057499981174,2.3521546802838795,21.0439735011821,0.966664854619061,3.720411499996235,-0.7042444419693318,2.64133434659791,-2.620079120711133
104,6010.998218828551,2.279914965259127,0.02091054482762057,0.0007449903138462506,120.21996437657103,-0.6511651269487593,91.23926881217321,-78.28304836504519
106,1727.8583567460378,0.08208075622663837,0.434027176607669,0.019648310464304333,34.55716713492075,0.9966332655766532,2.833294473270505,34.440822330754266
107,460.63541234577343,0.8166874420444771,5.514243730219997,0.1151879162318619,9.212708246915469,0.6846394227761957,6.714976522669377,6.307383256373704
108,191.9708344608719,2.6386085205325593,19.352172163557572,0.6140259421713656,3.839416689217438,-0.8761479869600629,1.8507609566545122,-3.363897203358728
110,4325.838610441159,1.8918511390013095,0.05059064098986648,0.000455698653376064,86.51677220882318,-0.3155676505383081,82.09603174370893,-27.30189453809632
111,475.4712675937491,0.9296494336149861,5.639060545876815,0.17290790903829859,9.509425351874981,0.5981149665504344,7.620951529930781,5.687729626250557
112,135.9150955945012,0.8173578636722741,67.06115497395133,0.41626256242440124,2.718301911890024,0.6841506107453065,1.9825683778910816,1.859727913209694
114,875.0832277973274,2.286310637656443,1.0745315574326513,0.014816978777904076,17.501664555946547,-0.6560056826249191,13.209485462022593,-11.481191404096066
115,119.76971875688861,0.3985616636757101,84.5776119061036,0.9126223783420186,2.395394375137772,0.9216201556062742,0.9296361352795582,2.2076437367528676
117,2122.511406884726,1.8295697906215735,0.19252096579840042,0.0022550009016206562,42.45022813769452,-0.25589504654882367,41.0368295271177,-10.862803105303524
119,422.95775382097463,1.2476503672596957,6.634397336803462,0.22218442883649928,8.459155076419492,0.3175512552639288,8.021318588559849,2.6862153129892454
121,896.4354673417647,1.1820953982837512,1.3632682376538336,0.02551198924749798,17.928709346835294,0.37898657167124555,16.59126655667737,6.794740089847324
122,1240.577827352467,1.8181804092143163,0.6370031995797963,0.007218061944547725,24.81155654704934,-0.2448685206120123,24.056200818968684,-6.07556914575726
123,75.89240739842455,2.2320999990498747,123.88420318288127,2.741626657586485,1.517848147968491,-0.6141462216207799,1.1978740056402168,-0.9321807050689472
126,574.298326673794,1.1189497621502,3.658069515780895,0.0966975853778933,11.48596653347588,0.43662752537717936,10.333262218926425,5.015089144076672
127,255.20806812101995,1.3175046559338381,17.698163029173095,0.3620789406525228,5.104161362420399,0.2505919539587738,4.941301873431312,1.2790617691298047
