voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm,epsilon,f,f_scaled
3981,76.98611960775864,1.624607474244638,154.40580419321154,2.6043421571805614,1.5397223921551728,-0.0537851815945924,1.537493689468298,-0.0828142484673262,1.3281986045343298e-08,5.039584228895082,1.385065877313137
3982,442.0307043296956,0.7331486041075721,6.464420185539858,0.2619147722210522,8.840614086593911,0.7430710036245962,5.916250203564783,6.569203981983081,1.3281986045343298e-08,1.86631332511185,0.2797643665223663
3985,314.4111323961275,0.5614948943864122,13.396929249643206,0.5567451214287924,6.288222647922551,0.8464600973595255,3.348177736699376,5.322729554778896,1.3281986045343298e-08,2.5950255212126248,0.5335865946597681
3991,6329.414804888704,2.893729360719337,0.0165862909513216,0.0007330646185577,126.58829609777408,-0.9694388393196186,31.05630087599396,-122.7196108404743,1.3281986045343298e-08,-4.09917797034385,-1.7981126069233253
3993,74.49385107507662,2.6923867997806643,124.4372899948758,0.9556748320083088,1.4898770215015325,-0.900792244596794,0.6469795590307552,-1.3420696663715517,1.3281986045343298e-08,4.823801894294375,1.3099054048329049
3997,80.04856028525518,0.1873964160456783,207.4263228136865,2.1067431623542645,1.6009712057051035,0.9824926162210076,0.2982633807728081,1.5729423883877085,1.3281986045343298e-08,5.3347762059048165,1.4878860108772716
3998,469.43765388388186,1.271882704583062,5.281105076941608,0.1432198128296132,9.388753077677638,0.2944821761345548,8.972427336120292,2.7648204375045093,1.3281986045343298e-08,1.6641353732093591,0.20934252027533307
3999,267.87312277546823,2.573952943574536,10.077838739870598,0.242090991868454,5.357462455509364,-0.84317231699878,2.8804044210465687,-4.517264031845805,1.3281986045343298e-08,2.310338830244773,0.4344256219064987
4000,121.90799334811074,1.9389436276891177,55.06584785114615,1.3368266320556728,2.4381598669622147,-0.3598874902924161,2.2747926954546966,-0.8774632354527226,1.3281986045343298e-08,4.008529703018173,1.0259329322498187
4004,164.48937253438925,3.1132303112436666,22.963224843297738,0.7843544151929791,3.289787450687785,-0.99959781572991,0.0932935688413634,-3.2884643499231787,1.3281986045343298e-08,3.133894017014372,0.7212831956077431
